"STRUCTURE","STRUCTURE_ID","STRUCTURE_NAME","ACTION","REF_AREA","Reference.area","MEASURE","Measure","UNIT_MEASURE","Unit.of.measure","TRANSFORMATION","Transformation","ADJUSTMENT","Adjustment","SEX","Sex","AGE","Age","ACTIVITY","Economic.activity","FREQ","Frequency.of.observation","TIME_PERIOD","Time.period","OBS_VALUE","Observation.value","BASE_PER","Base.period","OBS_STATUS","Observation.status","UNIT_MULT","Unit.multiplier","DECIMALS","Decimals"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2022-Q1",NA,80.7,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2022-Q2",NA,81.1,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2022-Q3",NA,81,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2022-Q4",NA,80.9,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2023-Q1",NA,80.8,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2023-Q2",NA,81.3,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2023-Q3",NA,80.9,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2023-Q4",NA,81.1,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2024-Q1",NA,81.1,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","N","Neither seasonally adjusted nor calendar adjusted","F","Female","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2024-Q2",NA,81.8,NA,NA,NA,"A","Normal value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2005-Q1",NA,83.54943,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2005-Q2",NA,83.74077,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2005-Q3",NA,83.62125,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2005-Q4",NA,83.83771,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2006-Q1",NA,84.2128,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2006-Q2",NA,84.49221,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2006-Q3",NA,85.20767,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2006-Q4",NA,85.40319,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2007-Q1",NA,85.97991,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2007-Q2",NA,86.48187,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2007-Q3",NA,86.45372,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2007-Q4",NA,86.75048,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2008-Q1",NA,86.85304,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2008-Q2",NA,86.86472,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2008-Q3",NA,87.49781,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2008-Q4",NA,87.0174,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2009-Q1",NA,84.61854,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2009-Q2",NA,85.06976,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2009-Q3",NA,85.10748,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2009-Q4",NA,85.0678,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2010-Q1",NA,84.67665,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2010-Q2",NA,85.54585,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2010-Q3",NA,86.16285,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2010-Q4",NA,86.25049,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2011-Q1",NA,86.42338,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2011-Q2",NA,86.72066,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2011-Q3",NA,86.94561,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2011-Q4",NA,87.34928,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2012-Q1",NA,87.31006,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2012-Q2",NA,87.14857,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2012-Q3",NA,87.22926,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2012-Q4",NA,87.25065,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2013-Q1",NA,87.12064,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2013-Q2",NA,86.69511,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2013-Q3",NA,87.16312,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2013-Q4",NA,87.13363,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2014-Q1",NA,86.83265,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
"DATAFLOW","OECD.SDD.TPS:DSD_LFS@DF_IALFS_EMP_WAP_Q(1.0)","Employment rate","I","DEU","Germany","EMP_WAP","Employment rate","PT_WAP_SUB","Percentage of working age population in the same subgroup","_Z","Not applicable","Y","Calendar and seasonally adjusted","M","Male","Y25T54","From 25 to 54 years","_Z","Not applicable","Q","Quarterly","2014-Q2",NA,86.59254,NA,NA,NA,"E","Estimated value",0,"Units",1,"One"
